,omni_id,date,century,dominant_color,dominant_color_family,palette,description,sentiment,image_url
1016,9018663,1977,20,#6a605d,Grays,"['#5a4b44', '#3d3938', '#393332', '#2c2b2c', '#8a8277', '#736c68', '#6a605d', '#4a403d', '#332e2d', '#323234', '#2e2e2f', '#2a2829']","christina ramberg is known for enigmatic paintings of fragments of the female bodytypically torsos, legs, and handstightly cropped and partially clothed, bound, or veiled. the formal clarity, stylized figuration, and references to surrealism and popular culture in her works aligned her with the chicago imagists, who she exhibited with in the false image exhibitions at the hyde park art center in the late 1960s. the artists pointedly feminist critique of the social conditions that physically shape and constrict the female body was furthered by her interest in costume history and her collection of medical illustrations, paper dolls, and fashion advertisements. her focus on patterning and clever use of juxtaposition are expressed in parallel manipulation, in which a head of braided hair mimics the decorative designs of a womans garment.",0,"https://lakeimagesweb.artic.edu/iiif/2/2956e51f-3f16-faa7-9fc8-6c964512fb7d/full/6000,/0/default.jpg"
1017,9018688,1973,20,#cac5b3,Grays,"['#e1ddcb', '#dcd9c7', '#d9d5c3', '#d0cdba', '#cac5b3', '#afab9a', '#716d5c', '#f2f0e5', '#eceadb', '#e9e6d6', '#e5e2d1', '#d5d0be']","demonstrating rambergs continued interest in the ways clothing affects how we view the body, this etching is composed of rows of binding bodices and corsets. by playing with erotic implications of womens fashion, ramberg created powerful and troubling representations of the female form.",0,"https://lakeimagesweb.artic.edu/iiif/2/dd4742e2-21ed-12d1-4f6c-ee76b73a9fbf/full/6000,/0/default.jpg"
1018,9018704,1968,20,#a8a493,Grays,"['#f2f1e4', '#edede0', '#e8e7da', '#e7e5d6', '#e3e3d4', '#d8d7c6', '#e8e9db', '#ebeadd', '#e1dece', '#c5c2b0', '#a8a493', '#7a7465']","hansons etching depicts a landscape of fantastic, monstrous structures and plant-like forms. created when hanson was fully engaged with printmaking, this work was likely inspired by riverview, a now-defunct chicago amusement park. in the image hanson riffed on the graphic images often used by amusement parks to entice customers while referencing the story of saint anthony, an egyptian monk who was said to have been visited by demons in the desert. the artist, who received an mfa from saic in 1968, carefully hand-colored this etching, providing a luminous dimension.",0,"https://lakeimagesweb.artic.edu/iiif/2/40cb106c-c249-129a-731f-2ed8e54125ff/full/6000,/0/default.jpg"
1019,9018717,1970,20,#adaaa9,Grays,"['#dad9d3', '#cdcbc9', '#a29363', '#5c4920', '#d3d2ce', '#cac8bf', '#c6c4be', '#c1beb5', '#b8b4b0', '#afa686', '#adaaa9', '#938c77']","derived from one of a series of photographs, this screenprint depicts the lower half of the artist's face with exaggerated expressions. the focus is the subject's mouth and its transformation by squeezing, stretching, and pulling. the performative imagery convey the body as a plastic form that can be manipulated. fundamentally arbitrary, the facial gestures are expected to evoke an emotional response from the viewer. after photographing the faces, nauman filmed them. he eventually decided to translate them into holograms, since he felt that the medium more suitably captured their sculptural form and meaning.",-1,"https://lakeimagesweb.artic.edu/iiif/2/92813212-dfa1-b9df-abff-bc2e0ae51ea0/full/6000,/0/default.jpg"
1020,9018725,1968,20,#dcd1b0,Yellows,"['#dfd7b9', '#dcd1b0', '#d5cba9', '#d1c39b', '#88816f', '#4f493b', '#f0ece0', '#ded4b2', '#dccea7', '#c8bc99', '#a9a08a', '#746c5b']","brown attended saic in the late 1960s, planning to become a professional illustrator. like many of his peers, he was profoundly influenced by saic professors whitney halstead and ray yoshida. drawing upon his affection for chicagos architecture as well as his love for art deco movie theaters, comic books, and childrens toys, he created work with vivid imagery yet sometimes sordid undertones. upon graduating, brown won the prestigious edward l. ryerson traveling fellowship, which allowed him to tour europe with christina ramberg, philip hanson, and yoshida. today browns chicago apartmentwith the wide variety of objects he collected still intactis maintained by saic as a museum, and his storefront studio has become an exhibition space and laboratory for the schools art history, visual and critical studies, and arts administration programs.",1,"https://lakeimagesweb.artic.edu/iiif/2/efe91359-35b9-3f73-35c4-c6d5b259342c/full/6000,/0/default.jpg"
1021,9018727,1967,20,#000206,Blacks,"['#65676a', '#4b494a', '#151719', '#0d1115', '#040f15', '#02050b', '#010309', '#989ea0', '#1b2228', '#05080d', '#03060b', '#000206']","bruce nauman's influential work explores the poetics of boredom, entrapment, and failure. many of his important early works, such as art make-up, grew out of his involvement with experimental film and video in the 1960s, in which the artist often used his own body as the vehicle for exploration. here  nauman applied colored makeupwhite, pink, green, and finally blackin successive layers to his face and torso. art make-up introduces the themes of surveillance and masking that recur in the artist's later work. his entire oeuvre can be read as a self-conscious investigation into the conditions and possibilities of art making.",-2,"https://lakeimagesweb.artic.edu/iiif/2/f46690b2-1b48-0c53-c38c-34b4f68e0f8b/full/6000,/0/default.jpg"
1022,9018728,1987,20,#000000,Blacks,"['#96856d', '#45352e', '#22150c', '#1a0f07', '#060101', '#030102', '#010102', '#190802', '#150603', '#0c0403', '#020001', '#000000']","bruce naumans wildly influential, relentlessly imitated work explores the poetics of confusion, anxiety, boredom, entrapment, and failure. one of the artists most spectacular achievements to date, clown torture consists of two rectangular pedestals, each supporting two pairs of stacked color monitors; two large color-video projections on two facing walls; and sound from all six video displays. the monitors play four narrative sequences in perpetual loops, each chronicling an absurd misadventure of a clown . in no, no, no, no , the clown incessantly screams the word no while jumping, kicking, or lying down; in clown with goldfish, the clown struggles to balance a fish bowl on the ceiling with the handle of a broom; in clown with water bucket, the clown repeatedly opens a door booby-trapped with a bucket of water that falls on his head; and finally, in pete an",0,"https://lakeimagesweb.artic.edu/iiif/2/da17a565-2cab-fddf-8722-ca47f95c4487/full/6000,/0/default.jpg"
1023,9018738,1983,20,#e3e4e3,Whites,"['#d5d5d6', '#d4e3de', '#d3bfc0', '#ba99a7', '#55538e', '#5095b0', '#eae8de', '#e9e8e5', '#e8ece6', '#e3e4e3', '#a4c0c7', '#6db8ba']","regarded as one of the most innovative artists of his generation, bruce nauman has produced an oeuvre of stunning diversity, encompassing works of film, installation, performance, photography, sculpture, and video. he creates profoundly aesthetic experiences that are often aimed at disrupting viewers habits of perception. in the mid-1960s the artist adopted the medium of flashing neon in order to critically examine the role of language in visual art. inspired by its hypnotic aura and non-art aesthetic, nauman began using this quintessentially commercial medium in an ironic way, as a vehicle for wordplay, puns, and jokes. the artist created this neon sign for an invitational sculpture exhibition held in chicago in 1985. three pairs of words, antithetical in their connotations, line the six-foot circumference: life and death, love and hate, and pleasure and pain. in the center, human",-1,"https://lakeimagesweb.artic.edu/iiif/2/efa4b2d5-16c4-2685-a62a-bd1652d6cca0/full/6000,/0/default.jpg"
1024,9018749,1965,20,#e0e0df,Whites,"['#eaebeb', '#e6e5e3', '#e4e3e2', '#635d54', '#f0f0ee', '#efeeed', '#edeceb', '#eaeae9', '#e7e8e8', '#e0e0df', '#ded6ca', '#d4cec3']","in the mid-1960s, bruce nauman began making sculptural casts, questioning several of the assumptions that have attended the process throughout its history. he rejected the traditional use of a mold in the production of a technically perfect cast object. in naumans earliest extant sculptures of 1965a group of 11 elongated, vaguely anthropomorphic fiberglass workshe described his process as making a mold, taking the two halves and putting them together to make a hollow shape and turning it inside out. in these early pieces, the artist was testing the notion of sculpture as a medium of solid, durable forms, thus turning the assumptions of sculpture, as well as the form, inside out.",1,"https://lakeimagesweb.artic.edu/iiif/2/90b04677-d4cb-83ef-2c0e-d04ab2106c83/full/6000,/0/default.jpg"
1025,9018769,1985,20,#111714,Blacks,"['#d1d1d3', '#c1c1c1', '#bbbbbb', '#b5b5b5', '#a4a5a8', '#404545', '#111714', '#d7d6d9', '#d4d4d6', '#c4c4c4', '#bebebe', '#858686']","bruce nauman is a wildly influential artist whose work has explored the poetics of confusion, anxiety, boredom, entrapment, and failure since the 1960s. nauman was a key figure in the experimental film and video movement of the late 1960s and early 1970s with such works as dance or exercise around the perimeter of a square . after 1973, film and video become conspicuously absent from his work, replaced largely by language-based neon sculptures. he returned to video more than a decade later, with good boy bad boy. of this decision, the artist recalled, i think its because i had this information that i didnt want to put into a neon sign. . . . i had thought about presenting it as a performance, but i have never felt comfortable with performance. and so video seemed to be a way to do it. conceived as a didactic moral statement, the installation employs two ac",0,"https://lakeimagesweb.artic.edu/iiif/2/a10f13cb-13ad-352d-6fc0-c30984f83151/full/6000,/0/default.jpg"
1026,9018783,1997,20,#231a20,Blacks,"['#dfdfdf', '#dddddd', '#dbdbdb', '#d7d7d7', '#c3c3c3', '#b7b7b7', '#585559', '#e2e2e2', '#e0e0e0', '#dedede', '#d0d0d0', '#231a20']","katharina fritsch roots her work in the personal, often drawing from childhood memories of familiar circumstances or chance encounters. at the same time, her references engage broad aspects of german folklore and culture through meticulous reproductions of quotidian objects, many of which she formally manipulates with shifts in scale and color. her process is intensely time-consuming: molded by hand, each object is cast in plaster, reworked, and cast again, often in polyester or aluminum. the completed forms are then painted with highly saturated, matte, nonreflective colors that create a sense of otherworldliness. in monk the artist took up the lone, brooding figure of a friar to encapsulate her fascination with christian traditions and rituals and the mysterious medieval towns, such as nuremberg and bamberg, that she frequented in her youth.",1,"https://lakeimagesweb.artic.edu/iiif/2/3d9aa8e4-8944-9711-3081-43946d4e369d/full/6000,/0/default.jpg"
1027,9018804,1961,20,#99968b,Grays,"['#ebe7dc', '#e5e1d6', '#c9c5ba', '#bab7ac', '#ede8dd', '#efece0', '#edeade', '#ebe8dc', '#e9e6db', '#aca89e', '#99968b', '#7b786f']","indiana attended saic from 1949 to 1953 before moving to new york in 1954. this drawing comes from a series completed during the early 1960s featuring the frottage  technique. he used a 19th-century brass commercial stencil from the american hay company, discovered in an abandoned loft in lower manhattan. indiana laid paper over the stencil and transferred the dimensional image onto the sheet using soft graphite and hatching.",-1,"https://lakeimagesweb.artic.edu/iiif/2/ff89706f-8ade-d34e-12ef-31a7a20281f8/full/6000,/0/default.jpg"
